"","Specie.green","Specie.blue","Specie.turquoise","Specie.brown","Specie.yellow","Specie.black","Specie.red","KEGG.green","KEGG.black","KEGG.brown","KEGG.red","KEGG.purple","KEGG.magenta","Immune.pink","Immune.turquoise","Immune.purple","Immune.yellow","Immune.blue","Immune.brown","Immune.magenta","Immune.black","Immune.greenyellow","Metabolome.black","Metabolome.turquoise","Metabolome.blue","Metabolome.pink","Metabolome.green","Metabolome.yellow","Metabolome.brown","Metabolome.magenta","Metabolome.red"
"SAM000223_tp1","-0.0314395802906747","0.0188776901411428","-0.0422309771493062","-0.0110704843664857","-0.00800067357942385","-0.0125523474871279","-0.000924344166947895","-0.0117904082860864","0.0200082079456259","-0.0445955366097138","0.00741332891869521","-0.0459522223437808","-0.0218885503041732","0.0551313477818424","-0.0369579278128658","-0.00686833965992437","0.0405108978494142","-0.00209808652309516","-0.000607892630982636","0.109415186661633","0.00570826205988801","0.0423492576501295",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000223_tp2","-0.0290918773423014","-0.000565263490241247","-0.0347446341119644","-0.0110704843664857","-0.00894591690868108","-0.0137817014540898","-0.00359605916050018","-0.0158434488888697","0.0278291191373996","-0.021815054112448","-0.0137631014558769","-0.041955029236999","-0.0206381350877509","0.0399242720769818","-0.0404745949774344","-0.0197661944231376","-0.00940611980105524","-0.0471248859777736","-0.0363577155678939","0.148166959167913","-0.00726538488317596","0.0222009319920853","-0.0714762362937501","-0.0139800887591744","-0.0640329764361978","-0.0468502512482434","-0.0409102076582062","-0.0266593710290567","0.0523485933484496","0.137523958748231","0.0364388889055539"
"SAM000224_tp1","-0.0346560268448321","-0.0110088212862463","-0.0365942047064089","-0.011138338465857","-0.00659140579363139","-0.00898604519750587","-0.00591182463495923","-0.014526888448567","0.0221826952272603","-0.0283006727596268","-0.0228377541459799","0.0405030860793638","-0.0227306844301646","-0.0536259490889491","-0.0561597546146018","-0.025897283016532","-0.0303212276781951","-0.0712253117352894","-0.0606610228705952","0.0400644103864821","0.0203568087231633","-0.013039730339063",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000225_tp1","-0.0265882133749816","-0.00473951593551664","-0.0391586489243569","0.0166228244092272","-0.00843699422437078","-0.0140406872043964","0.000888076958077869","0.0023801398628841","0.178309572825445","0.16476974443463","-0.0151059590690139","0.0165513476312467","0.00787900523316348","-0.0180629919243689","-0.0105185151197812","-0.0430578179639132","-0.0463055373808101","-0.0195499003961983","-0.0572442750427716","0.0185587375249783","0.104006375846371","-0.0541444545581107",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000225_tp2","-0.019639848427274","0.0948977137041662","-0.0250762977524849","0.00839201616498511","-0.00378109983888712","0.051666661800516","-0.00546111773016064","0.00446890607208452","-0.00233157926205815","-0.0177849911344987","0.0263182621941558","0.0101730981946837","0.0899248466887511","-0.0162525851957324","0.0149974175874945","-0.0262088848587942","-0.0449460583571852","-0.0247085482108308","-0.0517789344056251","-0.000391869340038012","0.109715116002091","-0.00705638211930208","-0.0577947717885135","-0.0250441286823996","-0.0208432111399576","-0.00454973991298796","-0.00941331196990516","0.00108509680276097","0.0644971077640773","-0.00339474531386251","0.0412839112841203"
"SAM000225_tp3","-0.0339889887811364","0.00639533831111978","0.032843388513386","0.0126934726837442","-0.00274704529086705","-0.0130343724747665","0.105300993301379","0.0165870735160348","-0.0427124324695368","-0.0210258332849147","-0.00448156412156108","0.024597635858929","0.211275716947621","-0.0279302927036878","-0.0284848234667789","-0.0349094245681936","-0.0587020561020171","-0.0153708498536385","-0.05510840071996","0.0211853330516216","0.163152621465258","-0.00177199109279019","0.0273255985214899","-0.0290233523643876","0.0241420791361458","-0.0200587582644911","0.00879723617047532","-0.00979939488963682","0.0409615478381368","-0.00345157190267557","0.0151618360168133"
"SAM000226_tp1","-0.0251302873127483","0.0100638006902315","-0.0255290146281579","-0.0111107034384322","-0.0084912330942518","-0.0130047189409355","-0.0107437196243237","-0.010963039049879","0.028410159298718","-0.0218956756774774","-0.0251119333928652","0.0414287510250118","-0.0234785658632018","-0.00388668097897898","0.0108021147726896","-0.0121598732620272","0.0344246495216951","0.0595145200594511","0.015566755069173","0.0511440053768979","0.00132590080571785","-0.00890640679701171",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000226_tp2","-0.0135189908626655","-0.0164202693858583","-0.0195951251846904","0.0100514231392002","-0.00854604054268714","-0.0111935600369773","-0.0134355999903848","-0.00858645099144276","0.0304534306481577","0.0119677405916929","-0.0159835445084914","0.0284399256047784","-0.0216685450003567","0.00329203092376592","0.0140562102718679","-0.0187617606212755","0.0356380668176289","0.0370123176968223","0.00586301070512982","0.0794597404830322","0.0103498509238792","-0.0262728871492906","-0.030362292289661","0.0533366782058157","-0.0485876492902283","0.0358774764704044","-0.0363357199842545","0.0354134265210553","0.0216713074843742","-0.0222474795488446","0.0189641089328989"
"SAM000227_tp1","-0.0110147251371029","-0.0228447263350818","-0.0235030283548592","-0.0111989656923752","-0.0112255708676917","-0.0158121217260573","-0.022165830593566","-0.016377775520497","0.00237929975308331","-0.00497654254186824","0.000424338610691608","-0.0463178879969127","-0.0232932430181621","-0.00398251779487353","0.0503836250473402","0.137803075243568","-0.0143336457207982","-0.0637690202342079","-0.00728261939756553","0.0609011734518221","0.0200146941072946","0.00844090453599126",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000227_tp2","-0.0105392833314713","-0.0198491939507728","-0.0350003635670523","-0.00993622163266599","-0.00145271496125527","-0.0146174167249162","-0.0228795261945346","-0.0159370176603741","0.0218763076723712","0.0255533728856085","0.0560273926861356","-0.0482121450879107","-0.0215326903131076","0.00499907332138763","0.0486373882761255","0.142510368078964","-0.073194691119206","-0.0561152286008679","-0.0290422743372099","0.0527394584665717","0.0445236244883749","-0.0120412426715617","-0.0357293660632857","-0.0286539041402344","-0.0446455544867086","0.0194991225582885","-0.0260681846988503","-0.0493987971803818","-0.0129789496496152","0.0391301605720657","-0.0292349314399068"
"SAM000228_tp1","-0.0355601184610056","0.00974368133451613","-0.0424652893159894","-0.00190349446263973","-0.0090679079824185","-0.00450472993129005","0.0279257522484976","-0.0152273622255639","0.0462779025054789","-0.016575861453434","-0.0264504996171481","0.0520531091326909","-0.0234607818974058","-0.0471045626661509","0.00236992268935949","0.0023869314221725","-0.0510114844568797","-0.0672509957830206","-0.0819031099303941","0.0185999526373916","0.144931892533523","0.0263535859465632",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000228_tp2","-0.0285776780902128","0.0313599970158376","-0.0212365562746431","0.0344142849001477","-0.0094247787691232","-0.00886123709339166","0.0118119142357328","-0.0131842005541412","0.0216152283737075","-0.00501070409569765","-0.0231163396225345","0.062529088292951","0.000601975326094259","-0.0305848200607272","0.0108099978421388","0.0334351575976041","-0.0305591406337048","-0.0534259546043703","-0.0621491593227528","0.00338027323642961","0.211578952906041","0.0155155799607138","-0.0443000109936818","0.102590485855463","-0.0263519329655231","0.0294513652754948","-0.0160054679742761","0.136332566780661","-0.0715396006508951","0.0270257266749274","-0.0554763466837097"
"SAM000230_tp1","-0.00573936408838043","-0.0237704206882472","-0.0230845710295307","-0.0110705249931488","-0.00907814518484413","-0.0148132351033294","0.00454659732074238","-0.0117491422244047","-0.00612308846536785","0.00820148081739245","-0.0128170839836835","0.0158222340831238","-0.0149092584514156","-0.00548270183900832","-0.0124168198333892","0.0125864390054446","-0.0176672327214478","-0.0411572975225579","-0.02356340780349","0.0653029618379853","0.105173077865946","0.0386155158647856",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000231_tp1","-0.0384050542359291","0.0106171127625146","-0.012854864423907","-0.0113371354070371","-0.00630915108591296","-0.0124169884482188","-0.0031577343200201","-0.0136241204688288","-0.00217472665370404","-0.0415945892879744","-0.0179916600183009","0.00751160600911077","0.00707104498160128","-0.0610446765468848","-0.0477555065300123","-0.0174763799413031","-0.033665213498587","0.0757089717589225","-0.0182542656172703","-0.0228599948494338","0.0319324337423951","0.0093850922992494",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000232_tp1","-0.0158260300553586","-0.00992804710592569","-0.0306113057458724","-0.0107489859452202","-0.0113096569221035","-0.00744580446498102","0.000670076213554902","-0.0130079677696643","0.0158270915493571","-0.0227606927109761","-0.0258309674366041","0.019567143521196","-0.0211067475869711","-0.00456954389715466","-0.0475774961163408","-0.0145943942315064","0.0518187723783063","-0.0665810652355446","0.00666320714606174","0.0302550002488919","0.122752093368168","0.00540983935138471",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000233_tp1","-0.0076772968504594","-0.0274042628351032","-0.0339810715582898","-0.0111560046583182","-0.00846056677916318","-0.0115839478034893","-0.0200738033944849","-0.0133975244725235","-0.00752167040904037","-0.0300834743668935","-0.0156948101504448","0.0241475423123329","-0.0215037953658477","0.0601555008346507","-0.025893912140288","0.0367477254808287","-0.00540298580551792","0.031363172144678","0.0223678451651261","-0.0274320999374938","0.00638817989606565","0.0567848055600172",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000233_tp2","-0.0148980903649175","-0.00723333651086547","-0.0312959213286901","-0.0114438032488978","-0.0103028331107667","-0.00413220460568963","-0.0226944935476228","-0.0132975063143679","0.00325860419213887","-0.0238591081019607","-0.0219582090414422","0.0266260697543826","-0.0219995935031175","0.0450660530187718","-0.0290321134991479","0.0272571458821601","-0.0264918059758305","0.0388375478573955","0.0260187011887196","-0.0337141320585665","0.0338680215589777","0.0472840610042321","0.0345002567526108","-0.0414943713858787","-0.0144438877233845","-0.0130074828300161","-0.00684657275253128","-0.0369820901443063","0.0127720471514086","0.0581054757287805","0.0329880185061948"
"SAM000233_tp3","0.0550042412815347","-0.00514629536491646","0.107824983814703","-0.0113334350104076","-0.00862847911280038","0.0036991886023699","-0.0208394777800695","0.0352476322563901","-0.0379697204448538","-0.0126972402148243","-0.0175980662594088","0.0143354105369598","-0.0168724106988523","0.0764505488792292","-0.0193295261663394","0.0488922742806035","-0.0334038377416065","0.0357245250994688","0.0026219548574434","-0.0325816204612666","-0.00483073391673204","0.0429609937229471",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000234_tp1","-0.0282538988215544","0.0489562654531011","-0.0319112040700946","-0.0110704843664857","-0.00869018539023132","-0.00832442760493086","-0.0123913219627528","-0.0122734672526635","-1.47660603746881e-06","-0.0315810120179491","-0.00174311892181227","0.0210316680165901","0.00476977265869833","-0.0116266545629967","0.0125530690710721","-0.00774150638360866","0.0285901437427432","-0.0109410051578051","0.0434313132607653","0.0124950852017368","0.00639264622410094","-0.040183524343685","0.0568996908150474","-0.0323908753005719","0.0776028165763003","0.00602165226954895","0.0234130184803504","0.00594417688311458","0.0139890698879664","-0.0261206549704861","0.0271360685237207"
"SAM000235_tp1","-0.00521466471989571","-0.0219234311345067","-0.0351623097682638","-0.0109468939781851","-0.00567178222691887","-0.0143363108912793","-0.00728392389358699","-0.0152711723520795","-0.00113614821209543","-0.0356085488925324","-0.00915345416745172","0.00706643268754322","-0.0211456498748376","-0.021351607287934","-0.0309538749352655","0.00492363846403844","-0.0307825811710805","0.0343042403073753","0.0390922573192804","-0.0163703018053789","-0.0233993492232431","0.0340650133126073",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000235_tp2","-0.0259996350924351","-0.035836409497394","-0.0329222588628622","-0.0114588893053684","-0.0093130217735395","-0.0126773470485632","-0.0104478480141587","-0.014079904757193","-0.0058625348717212","-0.0177690069538299","-0.0222654927404166","0.0217575582540002","-0.0147593297405125","-0.0285731215861865","-0.0114314619976727","0.00169845530891409","-0.0479747756268646","0.0150792318889968","0.0269471322654933","-0.0115863492515341","0.0252405379632251","0.0334856946882753","-0.0590885178741781","0.0216747243497747","3.145081909888e-05","0.0385191681649431","0.0215266324386256","-0.0134297189934506","0.00329425474976416","0.317896465746881","0.0122851209096278"
"SAM000236_tp1","-0.0251540603072083","-0.0278303820143723","-0.0201507822249554","-0.0089288121696357","-0.0100333145075013","-0.0136716707244712","-0.00881788730617703","-0.0106132811134344","0.00869457676859838","0.00253128185724809","-0.0197818025944546","0.0563802937403925","-0.0212414503459659","-0.0130067820938004","-0.0590566351112844","-0.0418827602250046","-0.0720883878063795","-0.0297853647826807","-0.0686077929137684","0.0568845090959304","-0.0323188494349305","0.0613609502779396","0.00840698732656918","-0.0118847751094605","-0.0107097445561784","-0.0203178792644588","0.00391810537983034","-0.0528499791138867","-0.00061850186317473","0.0553224677080206","-0.00692999995764459"
"SAM000236_tp2","-0.0248342943709257","-0.0233191704960616","-0.0368518498833079","-0.0111196679725339","-0.0121268609288645","-0.00825399495170812","-0.00298205157534647","-0.0131458619580465","0.0320657583752413","-0.000986127235984389","-0.0210957204833202","0.0202640375476134","-0.0205521311759534","-0.0139491136470005","-0.0529613024569768","-0.0436633868821555","-0.0328553646691624","0.000952153621232212","-0.0466617632666962","0.0445591482440731","-0.0322820803108057","0.0493784336500418","-0.0322007834095964","-0.0126317690036622","0.0228754175774074","-0.00957119716581805","-0.00248110276636419","-0.0486942560882413","-0.00559548026586511","0.029334391868664","-0.00560639284381658"
"SAM000237_tp1","-0.0121386888375229","-0.019247615672814","-0.030844731489232","-0.00667861103425511","-0.00464438723783928","-0.00633448373473631","-0.00146532994586697","-0.00882222024176865","-0.00302920228224562","-0.0217350614092452","0.157803719012289","-0.0419355632189754","-0.0228558844382849","0.0794657744999758","0.112807200592425","0.0319310157581366","0.122411248088713","-0.0134082234638204","-0.0331727383207785","0.00980104212261618","0.147240155943574","0.0018738004855106","-0.051155361469883","0.0110422868445901","-0.0597610166325872","0.0341476455027609","-0.0326587612417806","0.00298755728791084","0.0410911797358541","-0.0353416467189856","-0.0798635976930537"
"SAM000238_tp1","-0.0190598838120716","-0.0254941980114941","-0.0021623189437623","0.00353675692702793","-0.008593719196324","-0.00452838970139187","-0.00923139439377056","-0.00715217491524992","-0.00701810579834708","-0.0238671257667995","-0.0150394022749959","-0.0438588580879424","-0.0125503631901023","-0.035394380594105","-0.020723431586875","-0.0412429776231986","-0.0303135873395372","-0.01098690005509","0.0269032342166745","0.0823177546175128","0.0258609388745902","0.00807228159892825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SAM000238_tp2","-0.0246811387091769","-0.0341922893916994","-0.0194941885454013","0.000966783865129317","-0.00893604967692928","-0.0140219262547039","-0.0234348751858155","0.00511634826681136","-0.0157313532385189","-0.0094874490416871","0.01959640399378","-0.0424945821622615","-0.0144034925713584","-0.0547792117087266","-0.0236717223293493","-0.0504216640006097","-0.0451963973014314","-0.0371014833282266","0.0108362077701181","0.110292371892202","-0.0102997025300438","-0.120094423054625","-0.00306860974827354","0.0184182707723296","0.0883871669074786","0.0392408815680083","0.0028104025676998","-0.0300925006550856","0.0695662209560626","-0.0121092875207718","0.0665818188041679"
